typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","56","BEL","Belgium","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1186979680","1186979680","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3838241817","3838241817","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","425536736",,"425536736","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","124","CAN","Canada","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1110751566","1110751566","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","208","DNK","Denmark","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1829819091","1829819091","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","208","DNK","Denmark","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"299930809","299930809","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","246","FIN","Finland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1043767168","1043767168","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","246","FIN","Finland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"389466000","389466000","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","246","FIN","Finland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1369586429",,"1369586429","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","246","FIN","Finland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2163154947","2163154947","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5277690738","5277690738","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2282190863","2282190863","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2685479033",,"2685479033","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","251","FRA","France","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3518610434","3518610434","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"10961191125","10961191125","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3676691489","3676691489","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","17116525030",,"17116525030","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"14371907956","14371907956","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"138310361","138310361","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","300","GRC","Greece","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"111567669","111567669","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","300","GRC","Greece","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","184419066",,"184419066","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","300","GRC","Greece","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"504085345","504085345","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","372","IRL","Ireland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1442990718","1442990718","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","372","IRL","Ireland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"320481167","320481167","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","372","IRL","Ireland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","973866536",,"973866536","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","372","IRL","Ireland","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"989731132","989731132","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"4528335154","4528335154","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1861380726","1861380726","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","2815855497",,"2815855497","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","380","ITA","Italy","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2468461312","2468461312","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"13054186898","13054186898","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"8932610108","8932610108","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","391225191",,"391225191","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","392","JPN","Japan","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1437242125","1437242125","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","442","LUX","Luxembourg","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"92688889","92688889","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","442","LUX","Luxembourg","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"55355353","55355353","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","442","LUX","Luxembourg","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","139061204",,"139061204","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","442","LUX","Luxembourg","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"55960563","55960563","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1620653193","1620653193","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3172537487","3172537487","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5855958697",,"5855958697","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","528","NLD","Netherlands","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"3949174353","3949174353","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","579","NOR","Norway","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2763844321","2763844321","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","579","NOR","Norway","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2456299596","2456299596","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","579","NOR","Norway","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3278966766",,"3278966766","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","579","NOR","Norway","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"5920364626","5920364626","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","620","PRT","Portugal","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"302379058","302379058","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","620","PRT","Portugal","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"289611640","289611640","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","620","PRT","Portugal","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","366738927",,"366738927","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","620","PRT","Portugal","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"370556602","370556602","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"1421803620","1421803620","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"948815628","948815628","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1183152598",,"1183152598","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2026767872","2026767872","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","M","Import","752","SWE","Sweden","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"2034693406","2034693406","0","true","false",
"C","A","20100101","2010","52","2010","124","CAN","Canada","X","Export","752","SWE","Sweden","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"459545407","459545407","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","M","Import","752","SWE","Sweden","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11008641422",,"11008641422","0","true","false",
"C","A","20100101","2010","52","2010","208","DNK","Denmark","X","Export","752","SWE","Sweden","0","W00","World","H3","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"12347366609","12347366609","0","true","false",
